Date,Year,QuarterOfYear,Quarter & Year,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,Week & Year,IsWorkingDay,MonthYear,Quarter,WeekYearNr
2017-07-18 00:00:00.000,2017,3,"Q3 2017",7,18,"July","Jul","J​​​​​​​","Jul 2017",1,"Tuesday","T​","Weekday","2017-29",True,"201707","Q3",201729
2017-07-19 00:00:00.000,2017,3,"Q3 2017",7,19,"July","Jul","J​​​​​​​","Jul 2017",2,"Wednesday","W​​","Weekday","2017-29",True,"201707","Q3",201729
2017-07-20 00:00:00.000,2017,3,"Q3 2017",7,20,"July","Jul","J​​​​​​​","Jul 2017",3,"Thursday","T​​​","Weekday","2017-29",True,"201707","Q3",201729
2017-07-21 00:00:00.000,2017,3,"Q3 2017",7,21,"July","Jul","J​​​​​​​","Jul 2017",4,"Friday","F​​​​","Weekday","2017-29",True,"201707","Q3",201729
2017-07-24 00:00:00.000,2017,3,"Q3 2017",7,24,"July","Jul","J​​​​​​​","Jul 2017",0,"Monday","M","Weekday","2017-30",True,"201707","Q3",201730
2017-07-25 00:00:00.000,2017,3,"Q3 2017",7,25,"July","Jul","J​​​​​​​","Jul 2017",1,"Tuesday","T​","Weekday","2017-30",True,"201707","Q3",201730
2017-07-26 00:00:00.000,2017,3,"Q3 2017",7,26,"July","Jul","J​​​​​​​","Jul 2017",2,"Wednesday","W​​","Weekday","2017-30",True,"201707","Q3",201730
2017-07-27 00:00:00.000,2017,3,"Q3 2017",7,27,"July","Jul","J​​​​​​​","Jul 2017",3,"Thursday","T​​​","Weekday","2017-30",True,"201707","Q3",201730
2017-07-28 00:00:00.000,2017,3,"Q3 2017",7,28,"July","Jul","J​​​​​​​","Jul 2017",4,"Friday","F​​​​","Weekday","2017-30",True,"201707","Q3",201730
2017-07-31 00:00:00.000,2017,3,"Q3 2017",7,31,"July","Jul","J​​​​​​​","Jul 2017",0,"Monday","M","Weekday","2017-31",True,"201707","Q3",201731
2017-08-01 00:00:00.000,2017,3,"Q3 2017",8,1,"August","Aug","A​​​​​​​​","Aug 2017",1,"Tuesday","T​","Weekday","2017-31",True,"201708","Q3",201731
2017-08-02 00:00:00.000,2017,3,"Q3 2017",8,2,"August","Aug","A​​​​​​​​","Aug 2017",2,"Wednesday","W​​","Weekday","2017-31",True,"201708","Q3",201731
2017-08-03 00:00:00.000,2017,3,"Q3 2017",8,3,"August","Aug","A​​​​​​​​","Aug 2017",3,"Thursday","T​​​","Weekday","2017-31",True,"201708","Q3",201731
2017-08-04 00:00:00.000,2017,3,"Q3 2017",8,4,"August","Aug","A​​​​​​​​","Aug 2017",4,"Friday","F​​​​","Weekday","2017-31",True,"201708","Q3",201731
2017-08-07 00:00:00.000,2017,3,"Q3 2017",8,7,"August","Aug","A​​​​​​​​","Aug 2017",0,"Monday","M","Weekday","2017-32",True,"201708","Q3",201732
2017-08-08 00:00:00.000,2017,3,"Q3 2017",8,8,"August","Aug","A​​​​​​​​","Aug 2017",1,"Tuesday","T​","Weekday","2017-32",True,"201708","Q3",201732
2017-08-09 00:00:00.000,2017,3,"Q3 2017",8,9,"August","Aug","A​​​​​​​​","Aug 2017",2,"Wednesday","W​​","Weekday","2017-32",True,"201708","Q3",201732
2017-08-10 00:00:00.000,2017,3,"Q3 2017",8,10,"August","Aug","A​​​​​​​​","Aug 2017",3,"Thursday","T​​​","Weekday","2017-32",True,"201708","Q3",201732
2017-08-11 00:00:00.000,2017,3,"Q3 2017",8,11,"August","Aug","A​​​​​​​​","Aug 2017",4,"Friday","F​​​​","Weekday","2017-32",True,"201708","Q3",201732
2017-08-14 00:00:00.000,2017,3,"Q3 2017",8,14,"August","Aug","A​​​​​​​​","Aug 2017",0,"Monday","M","Weekday","2017-33",True,"201708","Q3",201733
2017-08-15 00:00:00.000,2017,3,"Q3 2017",8,15,"August","Aug","A​​​​​​​​","Aug 2017",1,"Tuesday","T​","Weekday","2017-33",True,"201708","Q3",201733
2017-08-16 00:00:00.000,2017,3,"Q3 2017",8,16,"August","Aug","A​​​​​​​​","Aug 2017",2,"Wednesday","W​​","Weekday","2017-33",True,"201708","Q3",201733
2017-08-17 00:00:00.000,2017,3,"Q3 2017",8,17,"August","Aug","A​​​​​​​​","Aug 2017",3,"Thursday","T​​​","Weekday","2017-33",True,"201708","Q3",201733
2017-08-18 00:00:00.000,2017,3,"Q3 2017",8,18,"August","Aug","A​​​​​​​​","Aug 2017",4,"Friday","F​​​​","Weekday","2017-33",True,"201708","Q3",201733
2017-08-21 00:00:00.000,2017,3,"Q3 2017",8,21,"August","Aug","A​​​​​​​​","Aug 2017",0,"Monday","M","Weekday","2017-34",True,"201708","Q3",201734
2017-08-22 00:00:00.000,2017,3,"Q3 2017",8,22,"August","Aug","A​​​​​​​​","Aug 2017",1,"Tuesday","T​","Weekday","2017-34",True,"201708","Q3",201734
2017-08-23 00:00:00.000,2017,3,"Q3 2017",8,23,"August","Aug","A​​​​​​​​","Aug 2017",2,"Wednesday","W​​","Weekday","2017-34",True,"201708","Q3",201734
2017-08-24 00:00:00.000,2017,3,"Q3 2017",8,24,"August","Aug","A​​​​​​​​","Aug 2017",3,"Thursday","T​​​","Weekday","2017-34",True,"201708","Q3",201734
2017-08-25 00:00:00.000,2017,3,"Q3 2017",8,25,"August","Aug","A​​​​​​​​","Aug 2017",4,"Friday","F​​​​","Weekday","2017-34",True,"201708","Q3",201734
2017-08-28 00:00:00.000,2017,3,"Q3 2017",8,28,"August","Aug","A​​​​​​​​","Aug 2017",0,"Monday","M","Weekday","2017-35",True,"201708","Q3",201735
2017-08-29 00:00:00.000,2017,3,"Q3 2017",8,29,"August","Aug","A​​​​​​​​","Aug 2017",1,"Tuesday","T​","Weekday","2017-35",True,"201708","Q3",201735
2017-08-30 00:00:00.000,2017,3,"Q3 2017",8,30,"August","Aug","A​​​​​​​​","Aug 2017",2,"Wednesday","W​​","Weekday","2017-35",True,"201708","Q3",201735
2017-08-31 00:00:00.000,2017,3,"Q3 2017",8,31,"August","Aug","A​​​​​​​​","Aug 2017",3,"Thursday","T​​​","Weekday","2017-35",True,"201708","Q3",201735
2017-09-01 00:00:00.000,2017,3,"Q3 2017",9,1,"September","Sep","S​​​​​​​​​","Sep 2017",4,"Friday","F​​​​","Weekday","2017-35",True,"201709","Q3",201735
2017-09-04 00:00:00.000,2017,3,"Q3 2017",9,4,"September","Sep","S​​​​​​​​​","Sep 2017",0,"Monday","M","Weekday","2017-36",True,"201709","Q3",201736
2017-09-05 00:00:00.000,2017,3,"Q3 2017",9,5,"September","Sep","S​​​​​​​​​","Sep 2017",1,"Tuesday","T​","Weekday","2017-36",True,"201709","Q3",201736
2017-09-06 00:00:00.000,2017,3,"Q3 2017",9,6,"September","Sep","S​​​​​​​​​","Sep 2017",2,"Wednesday","W​​","Weekday","2017-36",True,"201709","Q3",201736
2017-09-07 00:00:00.000,2017,3,"Q3 2017",9,7,"September","Sep","S​​​​​​​​​","Sep 2017",3,"Thursday","T​​​","Weekday","2017-36",True,"201709","Q3",201736
2017-09-08 00:00:00.000,2017,3,"Q3 2017",9,8,"September","Sep","S​​​​​​​​​","Sep 2017",4,"Friday","F​​​​","Weekday","2017-36",True,"201709","Q3",201736
2017-09-11 00:00:00.000,2017,3,"Q3 2017",9,11,"September","Sep","S​​​​​​​​​","Sep 2017",0,"Monday","M","Weekday","2017-37",True,"201709","Q3",201737
2017-09-12 00:00:00.000,2017,3,"Q3 2017",9,12,"September","Sep","S​​​​​​​​​","Sep 2017",1,"Tuesday","T​","Weekday","2017-37",True,"201709","Q3",201737
2017-09-13 00:00:00.000,2017,3,"Q3 2017",9,13,"September","Sep","S​​​​​​​​​","Sep 2017",2,"Wednesday","W​​","Weekday","2017-37",True,"201709","Q3",201737
2017-09-14 00:00:00.000,2017,3,"Q3 2017",9,14,"September","Sep","S​​​​​​​​​","Sep 2017",3,"Thursday","T​​​","Weekday","2017-37",True,"201709","Q3",201737
2017-09-15 00:00:00.000,2017,3,"Q3 2017",9,15,"September","Sep","S​​​​​​​​​","Sep 2017",4,"Friday","F​​​​","Weekday","2017-37",True,"201709","Q3",201737
2017-09-18 00:00:00.000,2017,3,"Q3 2017",9,18,"September","Sep","S​​​​​​​​​","Sep 2017",0,"Monday","M","Weekday","2017-38",True,"201709","Q3",201738
2017-09-19 00:00:00.000,2017,3,"Q3 2017",9,19,"September","Sep","S​​​​​​​​​","Sep 2017",1,"Tuesday","T​","Weekday","2017-38",True,"201709","Q3",201738
2017-09-20 00:00:00.000,2017,3,"Q3 2017",9,20,"September","Sep","S​​​​​​​​​","Sep 2017",2,"Wednesday","W​​","Weekday","2017-38",True,"201709","Q3",201738
2017-09-21 00:00:00.000,2017,3,"Q3 2017",9,21,"September","Sep","S​​​​​​​​​","Sep 2017",3,"Thursday","T​​​","Weekday","2017-38",True,"201709","Q3",201738
2017-09-22 00:00:00.000,2017,3,"Q3 2017",9,22,"September","Sep","S​​​​​​​​​","Sep 2017",4,"Friday","F​​​​","Weekday","2017-38",True,"201709","Q3",201738
2017-09-25 00:00:00.000,2017,3,"Q3 2017",9,25,"September","Sep","S​​​​​​​​​","Sep 2017",0,"Monday","M","Weekday","2017-39",True,"201709","Q3",201739
2017-09-26 00:00:00.000,2017,3,"Q3 2017",9,26,"September","Sep","S​​​​​​​​​","Sep 2017",1,"Tuesday","T​","Weekday","2017-39",True,"201709","Q3",201739
2017-09-27 00:00:00.000,2017,3,"Q3 2017",9,27,"September","Sep","S​​​​​​​​​","Sep 2017",2,"Wednesday","W​​","Weekday","2017-39",True,"201709","Q3",201739
2017-09-28 00:00:00.000,2017,3,"Q3 2017",9,28,"September","Sep","S​​​​​​​​​","Sep 2017",3,"Thursday","T​​​","Weekday","2017-39",True,"201709","Q3",201739
2017-09-29 00:00:00.000,2017,3,"Q3 2017",9,29,"September","Sep","S​​​​​​​​​","Sep 2017",4,"Friday","F​​​​","Weekday","2017-39",True,"201709","Q3",201739
2017-04-03 00:00:00.000,2017,2,"Q2 2017",4,3,"April","Apr","A​​​​","Apr 2017",0,"Monday","M","Weekday","2017-14",True,"201704","Q2",201714
2017-04-04 00:00:00.000,2017,2,"Q2 2017",4,4,"April","Apr","A​​​​","Apr 2017",1,"Tuesday","T​","Weekday","2017-14",True,"201704","Q2",201714
2017-04-05 00:00:00.000,2017,2,"Q2 2017",4,5,"April","Apr","A​​​​","Apr 2017",2,"Wednesday","W​​","Weekday","2017-14",True,"201704","Q2",201714
2017-04-06 00:00:00.000,2017,2,"Q2 2017",4,6,"April","Apr","A​​​​","Apr 2017",3,"Thursday","T​​​","Weekday","2017-14",True,"201704","Q2",201714
2017-04-07 00:00:00.000,2017,2,"Q2 2017",4,7,"April","Apr","A​​​​","Apr 2017",4,"Friday","F​​​​","Weekday","2017-14",True,"201704","Q2",201714
2017-04-10 00:00:00.000,2017,2,"Q2 2017",4,10,"April","Apr","A​​​​","Apr 2017",0,"Monday","M","Weekday","2017-15",True,"201704","Q2",201715
2017-04-11 00:00:00.000,2017,2,"Q2 2017",4,11,"April","Apr","A​​​​","Apr 2017",1,"Tuesday","T​","Weekday","2017-15",True,"201704","Q2",201715
2017-04-12 00:00:00.000,2017,2,"Q2 2017",4,12,"April","Apr","A​​​​","Apr 2017",2,"Wednesday","W​​","Weekday","2017-15",True,"201704","Q2",201715
2017-04-13 00:00:00.000,2017,2,"Q2 2017",4,13,"April","Apr","A​​​​","Apr 2017",3,"Thursday","T​​​","Weekday","2017-15",True,"201704","Q2",201715
2017-04-14 00:00:00.000,2017,2,"Q2 2017",4,14,"April","Apr","A​​​​","Apr 2017",4,"Friday","F​​​​","Weekday","2017-15",True,"201704","Q2",201715
2017-04-17 00:00:00.000,2017,2,"Q2 2017",4,17,"April","Apr","A​​​​","Apr 2017",0,"Monday","M","Weekday","2017-16",True,"201704","Q2",201716
2017-04-18 00:00:00.000,2017,2,"Q2 2017",4,18,"April","Apr","A​​​​","Apr 2017",1,"Tuesday","T​","Weekday","2017-16",True,"201704","Q2",201716
2017-04-19 00:00:00.000,2017,2,"Q2 2017",4,19,"April","Apr","A​​​​","Apr 2017",2,"Wednesday","W​​","Weekday","2017-16",True,"201704","Q2",201716
2017-04-20 00:00:00.000,2017,2,"Q2 2017",4,20,"April","Apr","A​​​​","Apr 2017",3,"Thursday","T​​​","Weekday","2017-16",True,"201704","Q2",201716
2017-04-21 00:00:00.000,2017,2,"Q2 2017",4,21,"April","Apr","A​​​​","Apr 2017",4,"Friday","F​​​​","Weekday","2017-16",True,"201704","Q2",201716
2017-04-24 00:00:00.000,2017,2,"Q2 2017",4,24,"April","Apr","A​​​​","Apr 2017",0,"Monday","M","Weekday","2017-17",True,"201704","Q2",201717
2017-04-25 00:00:00.000,2017,2,"Q2 2017",4,25,"April","Apr","A​​​​","Apr 2017",1,"Tuesday","T​","Weekday","2017-17",True,"201704","Q2",201717
2017-04-26 00:00:00.000,2017,2,"Q2 2017",4,26,"April","Apr","A​​​​","Apr 2017",2,"Wednesday","W​​","Weekday","2017-17",True,"201704","Q2",201717
2017-04-27 00:00:00.000,2017,2,"Q2 2017",4,27,"April","Apr","A​​​​","Apr 2017",3,"Thursday","T​​​","Weekday","2017-17",True,"201704","Q2",201717
2017-04-28 00:00:00.000,2017,2,"Q2 2017",4,28,"April","Apr","A​​​​","Apr 2017",4,"Friday","F​​​​","Weekday","2017-17",True,"201704","Q2",201717
2017-05-01 00:00:00.000,2017,2,"Q2 2017",5,1,"May","May","M​​​​​","May 2017",0,"Monday","M","Weekday","2017-18",True,"201705","Q2",201718
2017-05-02 00:00:00.000,2017,2,"Q2 2017",5,2,"May","May","M​​​​​","May 2017",1,"Tuesday","T​","Weekday","2017-18",True,"201705","Q2",201718
2017-05-03 00:00:00.000,2017,2,"Q2 2017",5,3,"May","May","M​​​​​","May 2017",2,"Wednesday","W​​","Weekday","2017-18",True,"201705","Q2",201718
2017-05-04 00:00:00.000,2017,2,"Q2 2017",5,4,"May","May","M​​​​​","May 2017",3,"Thursday","T​​​","Weekday","2017-18",True,"201705","Q2",201718
2017-05-05 00:00:00.000,2017,2,"Q2 2017",5,5,"May","May","M​​​​​","May 2017",4,"Friday","F​​​​","Weekday","2017-18",True,"201705","Q2",201718
2017-05-08 00:00:00.000,2017,2,"Q2 2017",5,8,"May","May","M​​​​​","May 2017",0,"Monday","M","Weekday","2017-19",True,"201705","Q2",201719
2017-05-09 00:00:00.000,2017,2,"Q2 2017",5,9,"May","May","M​​​​​","May 2017",1,"Tuesday","T​","Weekday","2017-19",True,"201705","Q2",201719
2017-05-10 00:00:00.000,2017,2,"Q2 2017",5,10,"May","May","M​​​​​","May 2017",2,"Wednesday","W​​","Weekday","2017-19",True,"201705","Q2",201719
2017-05-11 00:00:00.000,2017,2,"Q2 2017",5,11,"May","May","M​​​​​","May 2017",3,"Thursday","T​​​","Weekday","2017-19",True,"201705","Q2",201719
2017-05-12 00:00:00.000,2017,2,"Q2 2017",5,12,"May","May","M​​​​​","May 2017",4,"Friday","F​​​​","Weekday","2017-19",True,"201705","Q2",201719
2017-05-15 00:00:00.000,2017,2,"Q2 2017",5,15,"May","May","M​​​​​","May 2017",0,"Monday","M","Weekday","2017-20",True,"201705","Q2",201720
2017-05-16 00:00:00.000,2017,2,"Q2 2017",5,16,"May","May","M​​​​​","May 2017",1,"Tuesday","T​","Weekday","2017-20",True,"201705","Q2",201720
2017-05-17 00:00:00.000,2017,2,"Q2 2017",5,17,"May","May","M​​​​​","May 2017",2,"Wednesday","W​​","Weekday","2017-20",True,"201705","Q2",201720
2017-05-18 00:00:00.000,2017,2,"Q2 2017",5,18,"May","May","M​​​​​","May 2017",3,"Thursday","T​​​","Weekday","2017-20",True,"201705","Q2",201720
2017-05-19 00:00:00.000,2017,2,"Q2 2017",5,19,"May","May","M​​​​​","May 2017",4,"Friday","F​​​​","Weekday","2017-20",True,"201705","Q2",201720
2017-05-22 00:00:00.000,2017,2,"Q2 2017",5,22,"May","May","M​​​​​","May 2017",0,"Monday","M","Weekday","2017-21",True,"201705","Q2",201721
2017-05-23 00:00:00.000,2017,2,"Q2 2017",5,23,"May","May","M​​​​​","May 2017",1,"Tuesday","T​","Weekday","2017-21",True,"201705","Q2",201721
2017-05-24 00:00:00.000,2017,2,"Q2 2017",5,24,"May","May","M​​​​​","May 2017",2,"Wednesday","W​​","Weekday","2017-21",True,"201705","Q2",201721
2017-05-25 00:00:00.000,2017,2,"Q2 2017",5,25,"May","May","M​​​​​","May 2017",3,"Thursday","T​​​","Weekday","2017-21",True,"201705","Q2",201721
2017-05-26 00:00:00.000,2017,2,"Q2 2017",5,26,"May","May","M​​​​​","May 2017",4,"Friday","F​​​​","Weekday","2017-21",True,"201705","Q2",201721
2017-05-29 00:00:00.000,2017,2,"Q2 2017",5,29,"May","May","M​​​​​","May 2017",0,"Monday","M","Weekday","2017-22",True,"201705","Q2",201722
2017-05-30 00:00:00.000,2017,2,"Q2 2017",5,30,"May","May","M​​​​​","May 2017",1,"Tuesday","T​","Weekday","2017-22",True,"201705","Q2",201722
2017-05-31 00:00:00.000,2017,2,"Q2 2017",5,31,"May","May","M​​​​​","May 2017",2,"Wednesday","W​​","Weekday","2017-22",True,"201705","Q2",201722
2017-06-01 00:00:00.000,2017,2,"Q2 2017",6,1,"June","Jun","J​​​​​​","Jun 2017",3,"Thursday","T​​​","Weekday","2017-22",True,"201706","Q2",201722
2017-06-02 00:00:00.000,2017,2,"Q2 2017",6,2,"June","Jun","J​​​​​​","Jun 2017",4,"Friday","F​​​​","Weekday","2017-22",True,"201706","Q2",201722
2017-06-05 00:00:00.000,2017,2,"Q2 2017",6,5,"June","Jun","J​​​​​​","Jun 2017",0,"Monday","M","Weekday","2017-23",True,"201706","Q2",201723
2017-06-06 00:00:00.000,2017,2,"Q2 2017",6,6,"June","Jun","J​​​​​​","Jun 2017",1,"Tuesday","T​","Weekday","2017-23",True,"201706","Q2",201723
2017-06-07 00:00:00.000,2017,2,"Q2 2017",6,7,"June","Jun","J​​​​​​","Jun 2017",2,"Wednesday","W​​","Weekday","2017-23",True,"201706","Q2",201723
2017-06-08 00:00:00.000,2017,2,"Q2 2017",6,8,"June","Jun","J​​​​​​","Jun 2017",3,"Thursday","T​​​","Weekday","2017-23",True,"201706","Q2",201723
2017-06-09 00:00:00.000,2017,2,"Q2 2017",6,9,"June","Jun","J​​​​​​","Jun 2017",4,"Friday","F​​​​","Weekday","2017-23",True,"201706","Q2",201723
2017-06-12 00:00:00.000,2017,2,"Q2 2017",6,12,"June","Jun","J​​​​​​","Jun 2017",0,"Monday","M","Weekday","2017-24",True,"201706","Q2",201724
2017-06-13 00:00:00.000,2017,2,"Q2 2017",6,13,"June","Jun","J​​​​​​","Jun 2017",1,"Tuesday","T​","Weekday","2017-24",True,"201706","Q2",201724
2017-06-14 00:00:00.000,2017,2,"Q2 2017",6,14,"June","Jun","J​​​​​​","Jun 2017",2,"Wednesday","W​​","Weekday","2017-24",True,"201706","Q2",201724
2017-06-15 00:00:00.000,2017,2,"Q2 2017",6,15,"June","Jun","J​​​​​​","Jun 2017",3,"Thursday","T​​​","Weekday","2017-24",True,"201706","Q2",201724
2017-06-16 00:00:00.000,2017,2,"Q2 2017",6,16,"June","Jun","J​​​​​​","Jun 2017",4,"Friday","F​​​​","Weekday","2017-24",True,"201706","Q2",201724
2017-06-19 00:00:00.000,2017,2,"Q2 2017",6,19,"June","Jun","J​​​​​​","Jun 2017",0,"Monday","M","Weekday","2017-25",True,"201706","Q2",201725
2017-06-20 00:00:00.000,2017,2,"Q2 2017",6,20,"June","Jun","J​​​​​​","Jun 2017",1,"Tuesday","T​","Weekday","2017-25",True,"201706","Q2",201725
2017-06-21 00:00:00.000,2017,2,"Q2 2017",6,21,"June","Jun","J​​​​​​","Jun 2017",2,"Wednesday","W​​","Weekday","2017-25",True,"201706","Q2",201725
2017-06-22 00:00:00.000,2017,2,"Q2 2017",6,22,"June","Jun","J​​​​​​","Jun 2017",3,"Thursday","T​​​","Weekday","2017-25",True,"201706","Q2",201725
2017-06-23 00:00:00.000,2017,2,"Q2 2017",6,23,"June","Jun","J​​​​​​","Jun 2017",4,"Friday","F​​​​","Weekday","2017-25",True,"201706","Q2",201725
2017-06-26 00:00:00.000,2017,2,"Q2 2017",6,26,"June","Jun","J​​​​​​","Jun 2017",0,"Monday","M","Weekday","2017-26",True,"201706","Q2",201726
2017-06-27 00:00:00.000,2017,2,"Q2 2017",6,27,"June","Jun","J​​​​​​","Jun 2017",1,"Tuesday","T​","Weekday","2017-26",True,"201706","Q2",201726
2017-06-28 00:00:00.000,2017,2,"Q2 2017",6,28,"June","Jun","J​​​​​​","Jun 2017",2,"Wednesday","W​​","Weekday","2017-26",True,"201706","Q2",201726
2017-06-29 00:00:00.000,2017,2,"Q2 2017",6,29,"June","Jun","J​​​​​​","Jun 2017",3,"Thursday","T​​​","Weekday","2017-26",True,"201706","Q2",201726
2017-06-30 00:00:00.000,2017,2,"Q2 2017",6,30,"June","Jun","J​​​​​​","Jun 2017",4,"Friday","F​​​​","Weekday","2017-26",True,"201706","Q2",201726
2017-01-02 00:00:00.000,2017,1,"Q1 2017",1,2,"January","Jan","J​","Jan 2017",0,"Monday","M","Weekday","2017-01",True,"201701","Q1",201701
2017-01-03 00:00:00.000,2017,1,"Q1 2017",1,3,"January","Jan","J​","Jan 2017",1,"Tuesday","T​","Weekday","2017-01",True,"201701","Q1",201701
2017-01-04 00:00:00.000,2017,1,"Q1 2017",1,4,"January","Jan","J​","Jan 2017",2,"Wednesday","W​​","Weekday","2017-01",True,"201701","Q1",201701
2017-01-05 00:00:00.000,2017,1,"Q1 2017",1,5,"January","Jan","J​","Jan 2017",3,"Thursday","T​​​","Weekday","2017-01",True,"201701","Q1",201701
2017-01-06 00:00:00.000,2017,1,"Q1 2017",1,6,"January","Jan","J​","Jan 2017",4,"Friday","F​​​​","Weekday","2017-01",True,"201701","Q1",201701
2017-01-09 00:00:00.000,2017,1,"Q1 2017",1,9,"January","Jan","J​","Jan 2017",0,"Monday","M","Weekday","2017-02",True,"201701","Q1",201702
2017-01-10 00:00:00.000,2017,1,"Q1 2017",1,10,"January","Jan","J​","Jan 2017",1,"Tuesday","T​","Weekday","2017-02",True,"201701","Q1",201702
2017-01-11 00:00:00.000,2017,1,"Q1 2017",1,11,"January","Jan","J​","Jan 2017",2,"Wednesday","W​​","Weekday","2017-02",True,"201701","Q1",201702
2017-01-12 00:00:00.000,2017,1,"Q1 2017",1,12,"January","Jan","J​","Jan 2017",3,"Thursday","T​​​","Weekday","2017-02",True,"201701","Q1",201702
2017-01-13 00:00:00.000,2017,1,"Q1 2017",1,13,"January","Jan","J​","Jan 2017",4,"Friday","F​​​​","Weekday","2017-02",True,"201701","Q1",201702
2017-01-16 00:00:00.000,2017,1,"Q1 2017",1,16,"January","Jan","J​","Jan 2017",0,"Monday","M","Weekday","2017-03",True,"201701","Q1",201703
2017-01-17 00:00:00.000,2017,1,"Q1 2017",1,17,"January","Jan","J​","Jan 2017",1,"Tuesday","T​","Weekday","2017-03",True,"201701","Q1",201703
2017-01-18 00:00:00.000,2017,1,"Q1 2017",1,18,"January","Jan","J​","Jan 2017",2,"Wednesday","W​​","Weekday","2017-03",True,"201701","Q1",201703
2017-01-19 00:00:00.000,2017,1,"Q1 2017",1,19,"January","Jan","J​","Jan 2017",3,"Thursday","T​​​","Weekday","2017-03",True,"201701","Q1",201703
2017-01-20 00:00:00.000,2017,1,"Q1 2017",1,20,"January","Jan","J​","Jan 2017",4,"Friday","F​​​​","Weekday","2017-03",True,"201701","Q1",201703
2017-01-23 00:00:00.000,2017,1,"Q1 2017",1,23,"January","Jan","J​","Jan 2017",0,"Monday","M","Weekday","2017-04",True,"201701","Q1",201704
2017-01-24 00:00:00.000,2017,1,"Q1 2017",1,24,"January","Jan","J​","Jan 2017",1,"Tuesday","T​","Weekday","2017-04",True,"201701","Q1",201704
2017-01-25 00:00:00.000,2017,1,"Q1 2017",1,25,"January","Jan","J​","Jan 2017",2,"Wednesday","W​​","Weekday","2017-04",True,"201701","Q1",201704
2017-01-26 00:00:00.000,2017,1,"Q1 2017",1,26,"January","Jan","J​","Jan 2017",3,"Thursday","T​​​","Weekday","2017-04",True,"201701","Q1",201704
2017-01-27 00:00:00.000,2017,1,"Q1 2017",1,27,"January","Jan","J​","Jan 2017",4,"Friday","F​​​​","Weekday","2017-04",True,"201701","Q1",201704
2017-01-30 00:00:00.000,2017,1,"Q1 2017",1,30,"January","Jan","J​","Jan 2017",0,"Monday","M","Weekday","2017-05",True,"201701","Q1",201705
2017-01-31 00:00:00.000,2017,1,"Q1 2017",1,31,"January","Jan","J​","Jan 2017",1,"Tuesday","T​","Weekday","2017-05",True,"201701","Q1",201705
2017-02-01 00:00:00.000,2017,1,"Q1 2017",2,1,"February","Feb","F​​","Feb 2017",2,"Wednesday","W​​","Weekday","2017-05",True,"201702","Q1",201705
2017-02-02 00:00:00.000,2017,1,"Q1 2017",2,2,"February","Feb","F​​","Feb 2017",3,"Thursday","T​​​","Weekday","2017-05",True,"201702","Q1",201705
2017-02-03 00:00:00.000,2017,1,"Q1 2017",2,3,"February","Feb","F​​","Feb 2017",4,"Friday","F​​​​","Weekday","2017-05",True,"201702","Q1",201705
2017-02-06 00:00:00.000,2017,1,"Q1 2017",2,6,"February","Feb","F​​","Feb 2017",0,"Monday","M","Weekday","2017-06",True,"201702","Q1",201706
2017-02-07 00:00:00.000,2017,1,"Q1 2017",2,7,"February","Feb","F​​","Feb 2017",1,"Tuesday","T​","Weekday","2017-06",True,"201702","Q1",201706
2017-02-08 00:00:00.000,2017,1,"Q1 2017",2,8,"February","Feb","F​​","Feb 2017",2,"Wednesday","W​​","Weekday","2017-06",True,"201702","Q1",201706
2017-02-09 00:00:00.000,2017,1,"Q1 2017",2,9,"February","Feb","F​​","Feb 2017",3,"Thursday","T​​​","Weekday","2017-06",True,"201702","Q1",201706
2017-02-10 00:00:00.000,2017,1,"Q1 2017",2,10,"February","Feb","F​​","Feb 2017",4,"Friday","F​​​​","Weekday","2017-06",True,"201702","Q1",201706
2017-02-13 00:00:00.000,2017,1,"Q1 2017",2,13,"February","Feb","F​​","Feb 2017",0,"Monday","M","Weekday","2017-07",True,"201702","Q1",201707
2017-02-14 00:00:00.000,2017,1,"Q1 2017",2,14,"February","Feb","F​​","Feb 2017",1,"Tuesday","T​","Weekday","2017-07",True,"201702","Q1",201707
2017-02-15 00:00:00.000,2017,1,"Q1 2017",2,15,"February","Feb","F​​","Feb 2017",2,"Wednesday","W​​","Weekday","2017-07",True,"201702","Q1",201707
2017-02-16 00:00:00.000,2017,1,"Q1 2017",2,16,"February","Feb","F​​","Feb 2017",3,"Thursday","T​​​","Weekday","2017-07",True,"201702","Q1",201707
2017-02-17 00:00:00.000,2017,1,"Q1 2017",2,17,"February","Feb","F​​","Feb 2017",4,"Friday","F​​​​","Weekday","2017-07",True,"201702","Q1",201707
2017-02-20 00:00:00.000,2017,1,"Q1 2017",2,20,"February","Feb","F​​","Feb 2017",0,"Monday","M","Weekday","2017-08",True,"201702","Q1",201708
2017-02-21 00:00:00.000,2017,1,"Q1 2017",2,21,"February","Feb","F​​","Feb 2017",1,"Tuesday","T​","Weekday","2017-08",True,"201702","Q1",201708
2017-02-22 00:00:00.000,2017,1,"Q1 2017",2,22,"February","Feb","F​​","Feb 2017",2,"Wednesday","W​​","Weekday","2017-08",True,"201702","Q1",201708
2017-02-23 00:00:00.000,2017,1,"Q1 2017",2,23,"February","Feb","F​​","Feb 2017",3,"Thursday","T​​​","Weekday","2017-08",True,"201702","Q1",201708
