Order ID,Order Date,Ship Date,Ship Mode Key,Customer Key,Segment Key,Sales Team Key,Location Key,Product Key,Quantity,Sales,Discount,Cost,Profit,Customer Value
"CA-2015-142237",2015-07-11 00:00:00.000,2015-07-13 00:00:00.000,1,"CK-12595",1,10,452,288,7,289.80000000000007,0.2,253.58,36.224999999999966,"Low Value"
"US-2015-136427",2015-06-20 00:00:00.000,2015-06-23 00:00:00.000,1,"JM-16195",1,10,30,1542,7,125.944,0.2,110.2,15.742999999999984,"Low Value"
"US-2015-106495",2015-06-15 00:00:00.000,2015-06-17 00:00:00.000,1,"AC-10450",1,10,571,1749,1,11.672,0.2,12.4,-0.7295000000000007,"Low Value"
"CA-2015-119942",2015-04-05 00:00:00.000,2015-04-07 00:00:00.000,1,"TT-21070",1,10,451,1463,6,23.904000000000003,0.2,16.14,7.7687999999999988,"Low Value"
"CA-2014-166730",2014-12-30 00:00:00.000,2015-01-01 00:00:00.000,1,"DD-13570",1,10,352,444,1,39.128,0.2,47.93,-8.803799999999999,"Low Value"
"CA-2014-156314",2014-12-24 00:00:00.000,2014-12-26 00:00:00.000,1,"RP-19390",1,10,99,66,5,30.36,0.2,21.63,8.7285,"Low Value"
"CA-2014-138681",2014-12-20 00:00:00.000,2014-12-22 00:00:00.000,1,"CT-11995",1,10,588,834,5,221.92000000000002,0.2,144.25,77.671999999999983,"Low Value"
"CA-2014-112158",2014-12-02 00:00:00.000,2014-12-04 00:00:00.000,1,"DP-13165",1,10,398,992,8,46.72,0.2,30.95,15.767999999999997,"Low Value"
"CA-2014-112158",2014-12-02 00:00:00.000,2014-12-04 00:00:00.000,1,"DP-13165",1,10,398,222,5,883.92,0.2,994.41,-110.49000000000007,"Low Value"
"CA-2014-115973",2014-11-24 00:00:00.000,2014-11-26 00:00:00.000,1,"NG-18430",1,10,96,993,1,2.624,0.2,2.2,0.42639999999999978,"Low Value"
"US-2014-157385",2014-11-23 00:00:00.000,2014-11-25 00:00:00.000,1,"SC-20095",1,10,325,272,5,603.92,0.2,671.86,-67.941,"Low Value"
"US-2014-149034",2014-11-19 00:00:00.000,2014-11-21 00:00:00.000,1,"RD-19900",1,10,451,1799,1,47.496,0.2,48.68,-1.187400000000002,"Low Value"
"CA-2014-163468",2014-11-18 00:00:00.000,2014-11-21 00:00:00.000,1,"JK-15730",1,10,147,1456,5,381.72,0.2,448.52,-66.801000000000045,"Low Value"
"CA-2014-142587",2014-10-21 00:00:00.000,2014-10-22 00:00:00.000,1,"TB-21520",1,10,178,1019,4,121.79200000000002,0.2,108.09,13.701599999999988,"Low Value"
"CA-2014-132962",2014-09-13 00:00:00.000,2014-09-16 00:00:00.000,1,"JM-15535",1,10,450,1869,5,252.00000000000003,0.2,198.45,53.550000000000004,"Low Value"
"CA-2014-165428",2014-09-01 00:00:00.000,2014-09-04 00:00:00.000,1,"JL-15130",1,10,246,1220,6,31.104000000000006,0.2,20.22,10.8864,"Low Value"
"CA-2014-109043",2014-08-15 00:00:00.000,2014-08-17 00:00:00.000,1,"CS-12355",1,10,241,546,5,91.360000000000014,0.2,61.67,29.691999999999993,"Low Value"
"CA-2014-109043",2014-08-15 00:00:00.000,2014-08-17 00:00:00.000,1,"CS-12355",1,10,241,1019,5,152.24,0.2,135.11,17.126999999999988,"Low Value"
"CA-2014-133690",2014-08-03 00:00:00.000,2014-08-05 00:00:00.000,1,"BS-11755",1,10,144,1259,1,2.6,0.2,2.31,0.29249999999999987,"Low Value"
"CA-2014-157546",2014-07-20 00:00:00.000,2014-07-22 00:00:00.000,1,"RD-19720",1,10,528,1067,6,89.712000000000018,0.2,59.43,30.277799999999992,"Low Value"
"CA-2014-123225",2014-07-11 00:00:00.000,2014-07-14 00:00:00.000,1,"MN-17935",1,10,166,1861,4,575.96800000000007,0.2,532.77,43.197600000000023,"Low Value"
"CA-2014-134278",2014-07-06 00:00:00.000,2014-07-08 00:00:00.000,1,"EP-13915",1,10,399,1581,1,559.99200000000008,0.2,384.99,174.99749999999997,"Low Value"
"CA-2014-123064",2014-06-30 00:00:00.000,2014-07-02 00:00:00.000,1,"RA-19915",1,10,93,396,4,5.248,0.2,3.61,1.6399999999999995,"Low Value"
"US-2014-130358",2014-06-23 00:00:00.000,2014-06-26 00:00:00.000,1,"DL-13330",1,10,114,724,1,3.104,0.2,2.75,0.34919999999999951,"Low Value"
"US-2014-130358",2014-06-23 00:00:00.000,2014-06-26 00:00:00.000,1,"DL-13330",1,10,114,655,9,20.016,0.2,18.26,1.7514000000000003,"Low Value"
"US-2014-130358",2014-06-23 00:00:00.000,2014-06-26 00:00:00.000,1,"DL-13330",1,10,114,587,9,20.016,0.2,18.26,1.7514000000000003,"Low Value"
"CA-2014-142048",2014-06-22 00:00:00.000,2014-06-25 00:00:00.000,1,"JE-15745",1,10,329,1852,6,196.752,0.2,140.19,56.566200000000009,"Low Value"
"CA-2014-163867",2014-06-03 00:00:00.000,2014-06-06 00:00:00.000,1,"RE-19450",1,10,139,471,4,15.936000000000002,0.2,10.76,5.1792,"Low Value"
"CA-2014-111899",2014-05-04 00:00:00.000,2014-05-05 00:00:00.000,1,"NC-18340",1,10,246,781,6,5.4719999999999995,0.2,3.63,1.8467999999999996,"Low Value"
"CA-2014-156587",2014-03-07 00:00:00.000,2014-03-08 00:00:00.000,1,"AB-10015",1,10,544,270,1,48.712,0.2,43.23,5.4800999999999966,"Low Value"
"CA-2014-156545",2014-02-27 00:00:00.000,2014-03-03 00:00:00.000,1,"JS-16030",1,10,112,1081,4,19.456000000000003,0.2,16.05,3.4047999999999981,"Low Value"
"CA-2014-146591",2014-01-19 00:00:00.000,2014-01-20 00:00:00.000,1,"TS-21340",1,10,543,1132,5,108.72,0.2,72.03,36.693,"Low Value"
"CA-2014-146591",2014-01-19 00:00:00.000,2014-01-20 00:00:00.000,1,"TS-21340",1,10,543,884,4,56.064,0.2,36.44,19.6224,"Low Value"
"CA-2017-107629",2017-12-14 00:00:00.000,2017-12-14 00:00:00.000,2,"DB-13060",1,10,551,734,6,95.232,0.2,70.23,24.998400000000011,"Low Value"
"CA-2017-152583",2017-10-30 00:00:00.000,2017-10-30 00:00:00.000,2,"RA-19945",1,10,130,595,6,54.192,0.2,50.13,4.0643999999999973,"Low Value"
"CA-2017-103065",2017-10-20 00:00:00.000,2017-10-20 00:00:00.000,2,"PT-19090",1,10,261,888,1,6.6720000000000006,0.2,4.17,2.502,"Low Value"
"CA-2017-103065",2017-10-20 00:00:00.000,2017-10-20 00:00:00.000,2,"PT-19090",1,10,261,338,4,43.936000000000007,0.2,37.89,6.0411999999999964,"Low Value"
"US-2017-142188",2017-09-11 00:00:00.000,2017-09-11 00:00:00.000,2,"JF-15415",1,10,545,1621,5,79.96,0.2,97.95,-17.991000000000003,"Low Value"
"CA-2017-122987",2017-08-16 00:00:00.000,2017-08-16 00:00:00.000,2,"SJ-20215",1,10,106,609,4,67.13600000000001,0.2,67.98,-0.83920000000000172,"Low Value"
"CA-2017-115805",2017-07-31 00:00:00.000,2017-07-31 00:00:00.000,2,"KW-16435",1,10,93,1740,1,36.792,0.2,32.65,4.1390999999999991,"Low Value"
"US-2017-158505",2017-07-21 00:00:00.000,2017-07-21 00:00:00.000,2,"SF-20200",1,10,386,1647,9,71.928000000000011,0.2,65.63,6.2936999999999976,"Low Value"
"US-2017-152492",2017-07-06 00:00:00.000,2017-07-06 00:00:00.000,2,"AH-10585",1,10,360,262,1,239.24,0.2,215.32,23.924000000000007,"Low Value"
"US-2017-131583",2017-06-10 00:00:00.000,2017-06-10 00:00:00.000,2,"CL-11890",1,10,450,888,6,40.032000000000004,0.2,25.02,15.011999999999999,"Low Value"
"CA-2017-158883",2017-06-02 00:00:00.000,2017-06-03 00:00:00.000,2,"CS-11860",1,10,262,717,4,25.344,0.2,16.16,9.1871999999999989,"Low Value"
"CA-2017-120168",2017-05-25 00:00:00.000,2017-05-25 00:00:00.000,2,"TB-21625",1,10,397,1392,5,663.92,0.2,456.44,207.47499999999994,"Low Value"
"CA-2017-144498",2017-05-06 00:00:00.000,2017-05-06 00:00:00.000,2,"MB-18085",1,10,85,1532,4,627.16800000000012,0.2,556.61,70.55639999999994,"Low Value"
"CA-2017-144498",2017-05-06 00:00:00.000,2017-05-06 00:00:00.000,2,"MB-18085",1,10,85,1425,5,122.12000000000002,0.2,82.43,39.689000000000007,"Low Value"
"US-2017-120147",2017-03-30 00:00:00.000,2017-03-30 00:00:00.000,2,"TB-21400",1,10,323,1548,1,164.79200000000003,0.2,146.25,18.539099999999991,"Low Value"
"CA-2017-122763",2017-03-20 00:00:00.000,2017-03-20 00:00:00.000,2,"HG-14845",1,10,249,1127,7,274.064,0.2,171.29,102.77399999999999,"Low Value"
"CA-2017-161172",2017-03-16 00:00:00.000,2017-03-16 00:00:00.000,2,"SP-20920",1,10,112,307,6,51.264,0.2,43.57,7.6895999999999933,"Low Value"
"CA-2016-165330",2016-12-11 00:00:00.000,2016-12-11 00:00:00.000,2,"WB-21850",1,10,10,1350,9,122.688,0.2,82.81,39.873599999999982,"Low Value"
"CA-2016-165330",2016-12-11 00:00:00.000,2016-12-11 00:00:00.000,2,"WB-21850",1,10,10,174,7,892.13600000000008,0.2,780.62,111.51699999999991,"Low Value"
"CA-2016-165330",2016-12-11 00:00:00.000,2016-12-11 00:00:00.000,2,"WB-21850",1,10,10,207,5,363.92,0.2,395.76,-31.843000000000018,"Low Value"
"CA-2016-165330",2016-12-11 00:00:00.000,2016-12-11 00:00:00.000,2,"WB-21850",1,10,10,1224,5,209.60000000000002,0.2,141.48,68.11999999999999,"Low Value"
"CA-2016-127698",2016-12-01 00:00:00.000,2016-12-01 00:00:00.000,2,"MV-18190",1,10,474,1756,9,863.928,0.2,777.54,86.3928,"Low Value"
"US-2016-134761",2016-11-30 00:00:00.000,2016-11-30 00:00:00.000,2,"DB-13210",1,10,237,1696,1,36.192,0.2,33.48,2.7143999999999995,"Low Value"
"CA-2016-108630",2016-11-18 00:00:00.000,2016-11-18 00:00:00.000,2,"BE-11410",1,10,115,903,5,61.120000000000005,0.2,38.96,22.156,"Low Value"
"CA-2016-143441",2016-11-05 00:00:00.000,2016-11-05 00:00:00.000,2,"EB-14170",1,10,296,1424,1,11.840000000000002,0.2,7.4,4.4399999999999995,"Low Value"
"CA-2016-121601",2016-10-04 00:00:00.000,2016-10-04 00:00:00.000,2,"MO-17500",1,10,577,1405,7,59.751999999999995,0.2,40.33,19.4194,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,1329,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,1221,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,1361,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,1443,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,398,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,673,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,785,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,1161,1,28.352,0.2,18.78,9.568799999999996,"Low Value"
"CA-2016-153101",2016-09-08 00:00:00.000,2016-09-08 00:00:00.000,2,"PJ-19015",1,10,538,190,1,146.04000000000002,0.2,158.82,-12.778499999999994,"Low Value"
"CA-2016-152471",2016-07-08 00:00:00.000,2016-07-08 00:00:00.000,2,"ZD-21925",1,10,261,1691,5,823.96000000000015,0.2,772.46,51.497499999999974,"Low Value"
"CA-2016-165848",2016-06-04 00:00:00.000,2016-06-04 00:00:00.000,2,"EN-13780",1,10,398,155,1,136.784,0.2,131.65,5.129400000000004,"Low Value"
"CA-2016-108210",2016-05-30 00:00:00.000,2016-05-31 00:00:00.000,2,"AT-10735",1,10,249,1600,5,79.96,0.2,71.96,7.9960000000000058,"Low Value"
"CA-2016-108210",2016-05-30 00:00:00.000,2016-05-31 00:00:00.000,2,"AT-10735",1,10,249,1514,5,223.96,0.2,212.76,11.198000000000015,"Low Value"
"CA-2016-119186",2016-05-26 00:00:00.000,2016-05-26 00:00:00.000,2,"MS-17710",1,10,189,1564,1,63.992,0.2,71.19,-7.1990999999999961,"Low Value"
"CA-2016-141019",2016-05-14 00:00:00.000,2016-05-14 00:00:00.000,2,"LH-17155",1,10,96,158,1,79.384000000000015,0.2,49.62,29.769,"Low Value"
"CA-2016-112669",2016-04-14 00:00:00.000,2016-04-14 00:00:00.000,2,"KT-16465",1,10,206,1196,4,42.976,0.2,38.68,4.2976000000000028,"Low Value"
"CA-2016-112669",2016-04-14 00:00:00.000,2016-04-14 00:00:00.000,2,"KT-16465",1,10,206,91,4,933.53600000000006,0.2,828.51,105.02279999999996,"Low Value"
"CA-2016-118899",2016-03-22 00:00:00.000,2016-03-22 00:00:00.000,2,"MC-17275",1,10,544,248,7,167.888,0.2,153.2,14.690199999999997,"Low Value"
"CA-2015-131884",2015-12-06 00:00:00.000,2015-12-06 00:00:00.000,2,"DK-13375",1,10,343,1020,8,37.376,0.2,32.7,4.6719999999999988,"Low Value"
"CA-2015-164882",2015-10-31 00:00:00.000,2015-10-31 00:00:00.000,2,"SG-20080",1,10,479,280,4,323.136,0.2,302.94,20.196000000000012,"Low Value"
"CA-2015-155068",2015-10-23 00:00:00.000,2015-10-23 00:00:00.000,2,"RA-19285",1,10,287,1851,7,55.944,0.2,69.23,-13.286700000000002,"Low Value"
"US-2015-123918",2015-10-15 00:00:00.000,2015-10-15 00:00:00.000,2,"CG-12520",1,10,130,388,1,5.344,0.2,3.47,1.8703999999999998,"Low Value"
"CA-2015-113131",2015-09-24 00:00:00.000,2015-09-24 00:00:00.000,2,"MB-17305",1,10,112,1425,1,24.424000000000003,0.2,16.49,7.9378,"Low Value"
"CA-2015-113131",2015-09-24 00:00:00.000,2015-09-24 00:00:00.000,2,"MB-17305",1,10,112,571,5,17.12,0.2,15.19,1.9259999999999975,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,1282,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,1338,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,1125,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,1072,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,778,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,904,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,813,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,593,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,408,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,1035,4,31.680000000000003,0.2,28.91,2.7719999999999994,"Low Value"
"CA-2015-114468",2015-08-23 00:00:00.000,2015-08-23 00:00:00.000,2,"TD-20995",1,10,51,1041,8,12.032,0.2,9.78,2.2559999999999993,"Low Value"
"CA-2015-168564",2015-08-08 00:00:00.000,2015-08-08 00:00:00.000,2,"TT-21220",1,10,529,71,1,144.784,0.2,133.93,10.858800000000002,"Low Value"
"CA-2015-129392",2015-07-08 00:00:00.000,2015-07-08 00:00:00.000,2,"DM-13015",1,10,247,633,5,21.12,0.2,14.52,6.5999999999999988,"Low Value"
"CA-2015-117884",2015-03-22 00:00:00.000,2015-03-22 00:00:00.000,2,"DC-13285",1,10,459,447,9,150.408,0.2,184.25,-33.8418,"Low Value"
"CA-2015-117884",2015-03-22 00:00:00.000,2015-03-22 00:00:00.000,2,"DC-13285",1,10,459,1703,7,447.94399999999996,0.2,358.36,89.588799999999992,"Low Value"
"CA-2014-140816",2014-12-20 00:00:00.000,2014-12-20 00:00:00.000,2,"TC-21295",1,10,579,1822,7,447.94399999999996,0.2,358.36,89.588799999999992,"Low Value"
"CA-2014-124730",2014-11-26 00:00:00.000,2014-11-26 00:00:00.000,2,"LS-17245",1,10,594,1455,4,17.088,0.2,11.32,5.767199999999999,"Low Value"
"CA-2014-151078",2014-11-12 00:00:00.000,2014-11-12 00:00:00.000,2,"RF-19840",1,10,522,1267,4,49.632000000000005,0.2,44.67,4.9632000000000005,"Low Value"
"CA-2014-108903",2014-10-03 00:00:00.000,2014-10-03 00:00:00.000,2,"DO-13435",1,10,112,1137,5,14.480000000000002,0.2,9.59,4.8869999999999987,"Low Value"
"CA-2014-131541",2014-07-28 00:00:00.000,2014-07-28 00:00:00.000,2,"CK-12205",1,10,14,1135,5,14.320000000000002,0.2,9.13,5.1910000000000007,"Low Value"
"CA-2014-131541",2014-07-28 00:00:00.000,2014-07-28 00:00:00.000,2,"CK-12205",1,10,14,226,6,129.888,0.2,116.9,12.988799999999991,"Low Value"
"CA-2014-131541",2014-07-28 00:00:00.000,2014-07-28 00:00:00.000,2,"CK-12205",1,10,14,772,7,48.944,0.2,32.43,16.5186,"Low Value"
"CA-2014-131541",2014-07-28 00:00:00.000,2014-07-28 00:00:00.000,2,"CK-12205",1,10,14,1473,7,48.944,0.2,32.43,16.5186,"Low Value"
"CA-2014-142965",2014-07-20 00:00:00.000,2014-07-20 00:00:00.000,2,"SW-20245",1,10,562,1311,1,25.983999999999998,0.2,31.18,-5.1968000000000005,"Low Value"
"US-2014-160444",2014-07-05 00:00:00.000,2014-07-05 00:00:00.000,2,"DC-12850",1,10,246,918,11,281.42400000000004,0.2,316.6,-35.178000000000004,"Low Value"
"CA-2014-152254",2014-06-30 00:00:00.000,2014-06-30 00:00:00.000,2,"BD-11620",1,10,622,1231,7,310.688,0.2,201.95,108.74079999999998,"Low Value"
"CA-2014-158442",2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,2,"AZ-10750",1,10,130,725,1,5.1840000000000011,0.2,3.3,1.8792,"Low Value"
"CA-2017-107629",2017-12-14 00:00:00.000,2017-12-14 00:00:00.000,2,"DB-13060",1,10,551,1645,3,39.264,0.2,44.17,-4.908000000000003,"Low Value"
"CA-2017-157420",2017-11-21 00:00:00.000,2017-11-21 00:00:00.000,2,"HZ-14950",1,10,248,1669,3,55.176,0.2,67.59,-12.414599999999997,"Low Value"
"CA-2017-125115",2017-04-10 00:00:00.000,2017-04-10 00:00:00.000,2,"RD-19930",1,10,31,1855,3,95.736,0.2,75.39,20.3439,"Low Value"
"US-2016-148803",2016-12-11 00:00:00.000,2016-12-11 00:00:00.000,2,"LR-16915",1,10,243,1365,3,85.224,0.2,77.77,7.4571000000000041,"Low Value"
"CA-2016-165330",2016-12-11 00:00:00.000,2016-12-11 00:00:00.000,2,"WB-21850",1,10,10,1011,3,35.808,0.2,24.62,11.189999999999996,"Low Value"
"CA-2016-144344",2016-10-28 00:00:00.000,2016-10-28 00:00:00.000,2,"PG-18820",1,10,55,177,3,47.952000000000005,0.2,34.17,13.786200000000006,"Low Value"
"CA-2016-144344",2016-10-28 00:00:00.000,2016-10-28 00:00:00.000,2,"PG-18820",1,10,55,231,3,165.048,0.2,123.79,41.262,"Low Value"
"CA-2016-111794",2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2,"HG-15025",1,10,9,1670,3,79.512000000000015,0.2,58.64,20.8719,"Low Value"
"CA-2016-119186",2016-05-26 00:00:00.000,2016-05-26 00:00:00.000,2,"MS-17710",1,10,189,1096,3,14.352000000000002,0.2,9.15,5.2026,"Low Value"
"CA-2016-146836",2016-05-02 00:00:00.000,2016-05-02 00:00:00.000,2,"CC-12475",1,10,400,951,3,45.576,0.2,29.62,15.951599999999997,"Low Value"
"CA-2015-155761",2015-12-11 00:00:00.000,2015-12-11 00:00:00.000,2,"SC-20800",1,10,249,819,3,46.344,0.2,41.71,4.6344000000000012,"Low Value"
"CA-2015-158554",2015-11-09 00:00:00.000,2015-11-09 00:00:00.000,2,"CM-12190",1,10,452,1251,3,11.352000000000002,0.2,7.24,4.1151,"Low Value"
"CA-2015-131072",2015-11-05 00:00:00.000,2015-11-05 00:00:00.000,2,"KL-16645",1,10,545,1104,3,98.352,0.2,62.7,35.652599999999993,"Low Value"
"CA-2015-164882",2015-10-31 00:00:00.000,2015-10-31 00:00:00.000,2,"SG-20080",1,10,479,1392,3,398.352,0.2,273.87,124.48499999999999,"Low Value"
"CA-2015-139731",2015-10-15 00:00:00.000,2015-10-15 00:00:00.000,2,"JE-15745",1,10,9,1606,3,263.88,0.2,221,42.880500000000012,"Low Value"
"CA-2015-136224",2015-05-31 00:00:00.000,2015-05-31 00:00:00.000,2,"ML-18265",1,10,182,571,3,10.272000000000002,0.2,9.12,1.1555999999999984,"Low Value"
"CA-2014-124730",2014-11-26 00:00:00.000,2014-11-26 00:00:00.000,2,"LS-17245",1,10,594,1166,3,12.912,0.2,8.23,4.6806,"Low Value"
"US-2014-109456",2014-10-16 00:00:00.000,2014-10-17 00:00:00.000,2,"LS-17245",1,10,530,496,3,14.352000000000002,0.2,9.33,5.0231999999999992,"Low Value"
"CA-2014-142951",2014-10-08 00:00:00.000,2014-10-08 00:00:00.000,2,"JG-15115",1,10,85,1816,3,23.472,0.2,18.48,4.9877999999999982,"Low Value"
"CA-2014-108903",2014-10-03 00:00:00.000,2014-10-03 00:00:00.000,2,"DO-13435",1,10,112,1799,3,142.488,0.2,146.05,-3.5622000000000043,"Low Value"
"US-2014-160444",2014-07-05 00:00:00.000,2014-07-05 00:00:00.000,2,"DC-12850",1,10,246,1254,3,220.776,0.2,264.93,-44.155200000000022,"Low Value"
"CA-2014-115056",2014-05-02 00:00:00.000,2014-05-02 00:00:00.000,2,"AR-10510",1,10,112,537,3,26.136000000000003,0.2,24.18,1.9602000000000004,"Low Value"
"CA-2014-158442",2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,2,"AZ-10750",1,10,130,1152,3,15.552000000000003,0.2,10.11,5.4432,"Low Value"
"CA-2017-105620",2017-12-25 00:00:00.000,2017-12-28 00:00:00.000,1,"JH-15430",1,10,236,114,3,21,0.2,15.22,5.7750000000000021,"Low Value"
"CA-2017-158967",2017-12-10 00:00:00.000,2017-12-12 00:00:00.000,1,"BT-11680",1,10,188,300,3,19.104,0.2,13.37,5.7312000000000012,"Low Value"
"CA-2017-158967",2017-12-10 00:00:00.000,2017-12-12 00:00:00.000,1,"BT-11680",1,10,188,161,3,19.104,0.2,13.37,5.7312000000000012,"Low Value"
"CA-2017-137099",2017-12-07 00:00:00.000,2017-12-10 00:00:00.000,1,"FP-14320",1,10,324,1755,3,374.37600000000003,0.2,327.58,46.796999999999983,"Low Value"
"CA-2017-127313",2017-12-01 00:00:00.000,2017-12-04 00:00:00.000,1,"RA-19285",1,10,451,1059,3,37.392,0.2,35.06,2.336999999999998,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,1422,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,1409,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,1388,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,905,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,726,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,512,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"CA-2017-121818",2017-11-20 00:00:00.000,2017-11-21 00:00:00.000,1,"JH-15430",1,10,70,439,3,28.728,0.2,26.93,1.7954999999999988,"Low Value"
"US-2017-107888",2017-11-16 00:00:00.000,2017-11-19 00:00:00.000,1,"CC-12220",1,10,544,1873,3,107.88,0.2,97.09,10.787999999999997,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,1361,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,1329,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,1221,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,673,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,1161,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,398,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,785,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-163160",2017-10-13 00:00:00.000,2017-10-16 00:00:00.000,1,"TS-21610",1,10,195,1443,3,63.312,0.2,42.74,20.576399999999996,"Low Value"
"CA-2017-121314",2017-09-23 00:00:00.000,2017-09-26 00:00:00.000,1,"BE-11410",1,10,359,1316,3,251.64,0.2,163.57,88.073999999999984,"Low Value"
"CA-2017-148411",2017-09-24 00:00:00.000,2017-09-26 00:00:00.000,1,"RO-19780",1,10,91,579,3,11.424,0.2,7.71,3.7127999999999988,"Low Value"
"CA-2017-136448",2017-09-16 00:00:00.000,2017-09-18 00:00:00.000,1,"AS-10090",1,10,450,1512,3,71.976,0.2,52.18,19.793400000000005,"Low Value"
"CA-2017-136448",2017-09-16 00:00:00.000,2017-09-18 00:00:00.000,1,"AS-10090",1,10,450,68,3,22.512000000000004,0.2,20.26,2.2512,"Low Value"
